client_hash_id,content_hash_id,imp_last30,imp_prev30,clk_last30,pos_last30,visible_queries,rare_share,anon_share,top_query_impressions,kept_impressions,top_query_share,is_declining,pos_volatility_60d
client_fef1a8f436438636,content_3eb6c04e361123d1,41.0,218.0,0.0,30.230208333333337,,,,,,,1,20.980425113280983
client_fef1a8f436438636,content_ac7c17738dc5b303,627.0,1162.0,1.0,26.603426391300612,41.0,0.03756830601092896,0.7296448087431694,195.0,1704.0,0.11443661971830986,1,8.02047101441644
client_fef1a8f436438636,content_82b511f76fc11763,4.0,112.0,0.0,10.5,2.0,0.39372822299651566,0.46689895470383275,30.0,40.0,0.75,1,18.02875089278074
client_fef1a8f436438636,content_c825f486be5f9f0c,2020.0,2182.0,21.0,15.723027245116818,27.0,0.028512977880066487,0.8460554916251118,90.0,981.0,0.09174311926605505,0,4.731738418121577
client_fef1a8f436438636,content_a47f92086af39fd5,9228.0,10908.0,31.0,7.043901347066472,67.0,0.010895354645354646,0.835477022977023,1132.0,4921.0,0.2300345458240195,0,2.3661590846952447
client_fef1a8f436438636,content_e9cc6517428f9cae,4147.0,3300.0,11.0,7.261441983625215,11.0,0.012487583368809422,0.9636015325670498,71.0,337.0,0.21068249258160238,0,3.4974230192889455
client_fef1a8f436438636,content_cba814cd795d0e51,312.0,422.0,3.0,8.679722892143475,2.0,0.03937947494033413,0.9337708830548926,34.0,45.0,0.7555555555555555,1,6.685730092370487
client_fef1a8f436438636,content_7271ea91156ea12e,1886.0,2009.0,3.0,9.390794210608254,22.0,0.028997321532549202,0.8943752183533248,74.0,658.0,0.11246200607902736,0,5.345176458221578
client_fef1a8f436438636,content_60e63cf6a391824e,1814.0,1408.0,2.0,11.436740431467967,31.0,0.028094251683065768,0.774469186949767,460.0,1525.0,0.3016393442622951,0,6.195044510394488
client_fef1a8f436438636,content_79efd8ebe158b660,112.0,494.0,0.0,29.7320987654321,10.0,0.04453961456102784,0.8012847965738759,153.0,360.0,0.425,1,19.127804320722866
client_fef1a8f436438636,content_fc18253cc9ea4fb7,35.0,333.0,0.0,29.50952380952381,3.0,0.06408544726301736,0.8851802403204272,16.0,38.0,0.42105263157894735,1,19.101433853268947
client_fef1a8f436438636,content_2f2616440bab7c56,361.0,876.0,3.0,40.08048946352351,18.0,0.05438401775804662,0.8286348501664816,115.0,527.0,0.21821631878557876,1,10.666154357906606
client_fef1a8f436438636,content_13753d06d75c0809,576.0,626.0,0.0,15.185897400636067,1.0,0.02142857142857143,0.9729591836734693,11.0,11.0,1.0,0,15.15324431046876
client_fef1a8f436438636,content_13e938a0be50a986,347.0,862.0,2.0,22.343638575462954,17.0,0.06267409470752089,0.7614902506963789,58.0,505.0,0.11485148514851486,1,10.522407842066091
